time	ref	y	y_dot	p1	p2	z	u
0.302000	0.418988	0.000121	0.099799	5621949.010350	2732281.501186	0.036561	0.087427
0.303000	0.418988	0.000247	0.151722	6419037.488978	3993067.897988	0.047298	0.095796
0.304000	0.418988	0.000424	0.201857	6519648.356787	5179789.826697	0.057676	0.104550
0.305000	0.418988	0.000647	0.243067	6163122.917861	5913358.952794	0.067588	0.112357
0.306000	0.418988	0.000904	0.268348	5800170.171621	6023932.796249	0.076180	0.114987
0.307000	0.418988	0.001178	0.277507	5915540.265625	5554480.939611	0.083602	0.117126
0.308000	0.418988	0.001457	0.278596	6729293.966517	4848490.367669	0.090018	0.118994
0.309000	0.418988	0.001736	0.280718	8065027.465218	4284361.052507	0.095609	0.120863
0.310000	0.418988	0.002020	0.288841	9518269.407552	4015301.146336	0.100473	0.122441
0.311000	0.418988	0.002316	0.303126	10702814.942709	4008723.732329	0.104653	0.123536
0.312000	0.418988	0.002628	0.320692	11412463.777072	4164171.458608	0.108189	0.124156
0.313000	0.418988	0.002957	0.337926	11648198.527261	4376757.602013	0.111134	0.124439
0.314000	0.418988	0.003302	0.352182	11547810.700966	4565922.282944	0.113568	0.124560
0.315000	0.418988	0.003660	0.362446	11288581.120443	4689439.571074	0.115578	0.124659
0.316000	0.418988	0.004026	0.369120	11014135.750242	4743274.626710	0.117251	0.124807
0.317000	0.418988	0.004398	0.373378	10802882.300459	4748654.462681	0.118658	0.125013
0.318000	0.418988	0.004773	0.376502	10671076.231590	4734688.143334	0.119852	0.125246
0.319000	0.418988	0.005150	0.379441	10595041.838510	4724996.961368	0.120869	0.125465
0.320000	0.418988	0.005532	0.382649	10537183.936482	4731862.931404	0.121734	0.125640
0.321000	0.418988	0.005916	0.386148	10466101.724938	4756705.912547	0.122463	0.125757
0.322000	0.418988	0.006304	0.389709	10366184.712448	4793981.768259	0.123072	0.125820
0.323000	0.418988	0.006695	0.393041	10237664.905827	4835774.189133	0.123574	0.125845
0.324000	0.418988	0.007090	0.395934	10090968.775383	4875257.031343	0.123986	0.125849
0.325000	0.418988	0.007487	0.398303	9939955.770033	4908461.146836	0.124323	0.125844
0.326000	0.418988	0.007886	0.400191	9796099.802497	4934578.643951	0.124598	0.125840
0.327000	0.418988	0.008287	0.401708	9665843.056538	4955019.365918	0.124823	0.125839
0.328000	0.418988	0.008690	0.402985	9550390.095294	4972146.183707	0.125007	0.125840
0.329000	0.418988	0.009093	0.404130	9447344.309442	4988157.798360	0.125158	0.125839
0.330000	0.418988	0.009498	0.405205	9352826.177903	5004451.207904	0.125280	0.125833
0.331000	0.418988	0.009904	0.406234	9263231.089008	5021493.720625	0.125379	0.125822
0.332000	0.418988	0.010310	0.407210	9176234.115286	5039029.573154	0.125456	0.125806
0.333000	0.418988	0.010718	0.408117	9091025.222321	5056448.633856	0.125516	0.125787
0.334000	0.418988	0.011126	0.408938	9007935.567860	5073134.597642	0.125561	0.125764
0.335000	0.418988	0.011536	0.409670	8927824.730099	5088690.151315	0.125594	0.125742
0.336000	0.418988	0.011946	0.410318	8851530.187416	5102997.402404	0.125616	0.125719
0.337000	0.418988	0.012356	0.410894	8779535.737797	5116169.407397	0.125631	0.125698
0.338000	0.418988	0.012768	0.411415	8711852.982212	5128446.378371	0.125639	0.125677
0.339000	0.418988	0.013179	0.411894	8648139.199610	5140076.435573	0.125642	0.125656
0.340000	0.418988	0.013591	0.412341	8587886.858014	5151243.988862	0.125641	0.125636
0.341000	0.418988	0.014004	0.412763	8530577.213097	5162047.159087	0.125637	0.125616
0.342000	0.418988	0.014417	0.413161	8475801.777709	5172505.734682	0.125629	0.125596
0.343000	0.418988	0.014830	0.413535	8423303.536181	5182592.513685	0.125620	0.125576
0.344000	0.418988	0.015244	0.413886	8372956.926781	5192268.177919	0.125608	0.125557
0.345000	0.418988	0.015658	0.414215	8324715.674453	5201506.511219	0.125595	0.125538
0.346000	0.418988	0.016072	0.414522	8278557.233280	5210305.533099	0.125582	0.125519
0.347000	0.418988	0.016487	0.414809	8234442.366713	5218686.613690	0.125567	0.125502
0.348000	0.418988	0.016902	0.415080	8192297.751231	5226685.274814	0.125552	0.125485
0.349000	0.418988	0.017317	0.415336	8152018.489954	5234340.666930	0.125537	0.125468
0.350000	0.418988	0.017733	0.415579	8113482.078793	5241687.222218	0.125522	0.125453
0.351000	0.418988	0.018148	0.415811	8076565.979630	5248749.668222	0.125507	0.125437
0.352000	0.418988	0.018564	0.416032	8041159.841494	5255544.280357	0.125491	0.125423
0.353000	0.418988	0.018980	0.416243	8007171.262671	5262080.876577	0.125476	0.125408
0.354000	0.418988	0.019397	0.416444	7974525.798168	5268365.926113	0.125461	0.125395
0.355000	0.418988	0.019813	0.416636	7943162.556916	5274406.084854	0.125447	0.125381
0.356000	0.418988	0.020230	0.416820	7913028.167787	5280209.459652	0.125433	0.125368
0.357000	0.418988	0.020647	0.416996	7884072.005838	5285785.987072	0.125419	0.125356
0.358000	0.418988	0.021064	0.417164	7856243.641284	5291146.773968	0.125405	0.125344
0.359000	0.418988	0.021481	0.417325	7829491.777402	5296303.539609	0.125392	0.125333
0.360000	0.418988	0.021899	0.417480	7803765.088056	5301267.278104	0.125379	0.125322
0.361000	0.418988	0.022316	0.417629	7779014.241746	5306047.355816	0.125367	0.125311
0.362000	0.418988	0.022734	0.417772	7755193.043196	5310652.088216	0.125355	0.125301
0.363000	0.418988	0.023152	0.417909	7732258.344399	5315088.966032	0.125343	0.125291
0.364000	0.418988	0.023570	0.418041	7710171.039721	5319364.319962	0.125332	0.125281
0.365000	0.418988	0.023988	0.418168	7688895.001739	5323484.400607	0.125321	0.125272
0.366000	0.418988	0.024406	0.418290	7668396.780203	5327454.858792	0.125311	0.125263
0.367000	0.418988	0.024824	0.418408	7648644.965008	5331281.775464	0.125301	0.125255
0.368000	0.418988	0.025243	0.418521	7629609.711979	5334970.634560	0.125291	0.125247
0.369000	0.418988	0.025661	0.418631	7611262.335772	5338527.074605	0.125281	0.125239
0.370000	0.418988	0.026080	0.418736	7593575.323601	5341956.373416	0.125272	0.125231
0.371000	0.418988	0.026499	0.418837	7576522.467598	5345263.481459	0.125264	0.125224
0.372000	0.418988	0.026918	0.418935	7560078.614339	5348453.307942	0.125255	0.125217
0.373000	0.418988	0.027337	0.419029	7544220.195116	5351529.946729	0.125247	0.125210
0.374000	0.418988	0.027756	0.419120	7528924.969571	5354497.586608	0.125239	0.125203
0.375000	0.418988	0.028175	0.419207	7514171.761138	5357360.198001	0.125231	0.125197
0.376000	0.418988	0.028594	0.419292	7499940.598184	5360121.415667	0.125224	0.125191
0.377000	0.418988	0.029014	0.419373	7486212.330002	5362784.998874	0.125217	0.125185
0.378000	0.418988	0.029433	0.419452	7472968.849372	5365354.202244	0.125210	0.125179
0.379000	0.418988	0.029853	0.419527	7460192.973413	5367832.271146	0.125203	0.125174
0.380000	0.418988	0.030272	0.419600	7447868.417814	5370222.179962	0.125197	0.125168
0.381000	0.418988	0.030692	0.419670	7435979.603579	5372527.009591	0.125191	0.125163
0.382000	0.418988	0.031111	0.419738	7424511.399082	5374749.758522	0.125185	0.125158
0.383000	0.418988	0.031531	0.419804	7413449.369050	5376893.127976	0.125179	0.125153
0.384000	0.418988	0.031951	0.419866	7402779.770365	5378959.712481	0.125174	0.125149
0.385000	0.418988	0.032371	0.419927	7392489.810642	5380951.681599	0.125168	0.125144
0.386000	0.418988	0.032791	0.419986	7382567.003294	5382871.709737	0.125163	0.125140
0.387000	0.418988	0.033211	0.420042	7372999.371350	5384721.912053	0.125158	0.125136
0.388000	0.418988	0.033631	0.420096	7363775.365991	5386504.798540	0.125154	0.125132
0.389000	0.418988	0.034051	0.420148	7354884.168989	5388222.067920	0.125149	0.125128
0.390000	0.418988	0.034471	0.420198	7346315.357776	5389875.867580	0.125145	0.125125
0.391000	0.418988	0.034892	0.420247	7338059.071315	5391467.932035	0.125140	0.125121
0.392000	0.418988	0.035312	0.420293	7330105.776532	5393000.208241	0.125136	0.125118
0.393000	0.418988	0.035732	0.420338	7322446.129864	5394474.598649	0.125132	0.125114
0.394000	0.418988	0.036152	0.420381	7315071.159217	5395892.806409	0.125129	0.125111
0.395000	0.418988	0.036573	0.420422	7307972.380773	5397256.348365	0.125125	0.125108
0.396000	0.418988	0.036993	0.420462	7301141.793312	5398566.738571	0.125121	0.125105
0.397000	0.418988	0.037414	0.420500	7294571.540414	5399825.605019	0.125118	0.125102
0.398000	0.418988	0.037834	0.420536	7288254.335870	5401034.120713	0.125115	0.125100
0.399000	0.418988	0.038255	0.420571	7282182.960778	5402193.905032	0.125112	0.125097
0.400000	0.418988	0.038675	0.420605	7276350.433564	5403306.275543	0.125108	0.125095
0.401000	0.418988	0.039096	0.420637	7270749.917837	5404372.652771	0.125106	0.125092
0.402000	0.418988	0.039517	0.420667	7265374.767702	5405394.348054	0.125103	0.125090
0.403000	0.418988	0.039937	0.420697	7260219.083080	5406372.130952	0.125100	0.125088
0.404000	0.418988	0.040358	0.420725	7255277.057334	5407307.304328	0.125098	0.125086
0.405000	0.418988	0.040779	0.420751	7250543.093021	5408200.924361	0.125095	0.125084
0.406000	0.418988	0.041200	0.420777	7246011.403877	5409054.396582	0.125093	0.125082
0.407000	0.418988	0.041620	0.420801	7241676.640885	5409868.535684	0.125090	0.125080
0.408000	0.418988	0.042041	0.420824	7237533.721652	5410644.322230	0.125088	0.125078
0.409000	0.418988	0.042462	0.420846	7233577.706508	5411382.753609	0.125086	0.125077
0.410000	0.418988	0.042883	0.420867	7229803.970677	5412084.618421	0.125084	0.125075
0.411000	0.418988	0.043304	0.420886	7226208.045414	5412750.816640	0.125082	0.125074
0.412000	0.418988	0.043725	0.420905	7222785.272449	5413382.506732	0.125080	0.125072
0.413000	0.418988	0.044146	0.420922	7219531.513731	5413980.166851	0.125079	0.125071
0.414000	0.418988	0.044567	0.420939	7216442.451387	5414544.967371	0.125077	0.125069
0.415000	0.418988	0.044988	0.420954	7213514.147523	5415077.444475	0.125075	0.125068
0.416000	0.418988	0.045408	0.420969	7210742.677644	5415578.471840	0.125074	0.125067
0.417000	0.418988	0.045829	0.420982	7208124.425039	5416048.635290	0.125072	0.125066
0.418000	0.418988	0.046250	0.420995	7205655.890702	5416488.628406	0.125071	0.125065
0.419000	0.418988	0.046671	0.421006	7203333.502277	5416899.289592	0.125070	0.125064
0.420000	0.418988	0.047092	0.421017	7201153.542502	5417281.508136	0.125069	0.125063
0.421000	0.418988	0.047513	0.421027	7199113.015981	5417635.451480	0.125068	0.125062
0.422000	0.418988	0.047935	0.421036	7197208.746540	5417961.934859	0.125066	0.125061
0.423000	0.418988	0.048356	0.421044	7195437.776765	5418261.493570	0.125065	0.125061
0.424000	0.418988	0.048777	0.421052	7193796.748672	5418535.060340	0.125064	0.125060
0.425000	0.418988	0.049198	0.421058	7192282.647389	5418783.271543	0.125064	0.125059
0.426000	0.418988	0.049619	0.421064	7190892.669903	5419006.244063	0.125063	0.125059
0.427000	0.418988	0.050040	0.421069	7189624.531129	5419204.305785	0.125062	0.125058
0.428000	0.418988	0.050461	0.421073	7188476.046450	5419377.889831	0.125061	0.125058
0.429000	0.418988	0.050882	0.421077	7187444.614076	5419527.914741	0.125061	0.125058
0.430000	0.418988	0.051303	0.421080	7186528.190195	5419654.589023	0.125060	0.125057
0.431000	0.418988	0.051724	0.421082	7185723.698028	5419758.850600	0.125059	0.125057
0.432000	0.418988	0.052145	0.421083	7185029.290846	5419840.876349	0.125059	0.125057
0.433000	0.418988	0.052566	0.421084	7184442.137534	5419901.353211	0.125059	0.125056
0.434000	0.418988	0.052987	0.421084	7183960.856381	5419940.428802	0.125058	0.125056
0.435000	0.418988	0.053408	0.421083	7183581.929924	5419959.029045	0.125058	0.125056
0.436000	0.418988	0.053830	0.421082	7183303.933094	5419957.053970	0.125057	0.125056
0.437000	0.418988	0.054251	0.421080	7183123.755475	5419935.132670	0.125057	0.125056
0.438000	0.418988	0.054672	0.421078	7183039.808073	5419893.427531	0.125057	0.125056
0.439000	0.418988	0.055093	0.421074	7183050.715470	5419832.122535	0.125057	0.125056
0.440000	0.418988	0.055514	0.421071	7183154.869705	5419751.751513	0.125057	0.125056
0.441000	0.418988	0.055935	0.421066	7183348.980499	5419652.778416	0.125057	0.125056
0.442000	0.418988	0.056356	0.421062	7183632.586054	5419535.075894	0.125057	0.125057
0.443000	0.418988	0.056777	0.421056	7184005.459095	5419398.899398	0.125057	0.125057
0.444000	0.418988	0.057198	0.421050	7184466.181954	5419244.900548	0.125057	0.125057
0.445000	0.418988	0.057619	0.421043	7185012.797721	5419073.712206	0.125057	0.125057
0.446000	0.418988	0.058040	0.421036	7185643.251863	5418885.700928	0.125057	0.125058
0.447000	0.418988	0.058461	0.421029	7186355.685810	5418681.321425	0.125057	0.125058
0.448000	0.418988	0.058882	0.421020	7187148.209045	5418460.731135	0.125057	0.125058
0.449000	0.418988	0.059303	0.421012	7188019.361813	5418224.198954	0.125058	0.125059
0.450000	-0.606261	0.059723	0.415955	6290019.315739	6542285.377618	0.109016	0.036561
0.451000	-0.606261	0.060128	0.391161	4345997.818431	7829750.585622	0.094169	0.027108
0.452000	-0.606261	0.060497	0.343164	2321529.942479	8572135.010036	0.080169	0.016938
0.453000	-0.606261	0.060809	0.278084	869195.005234	8560511.188708	0.066484	0.004674
0.454000	-0.606261	0.061051	0.206223	200412.815753	7978782.871113	0.052231	-0.012145
0.455000	-0.606261	0.061222	0.136574	144035.787512	7206868.480678	0.037092	-0.031284
0.456000	-0.606261	0.061327	0.074125	363518.098771	6553618.937234	0.021477	-0.049051
0.457000	-0.606261	0.061373	0.020286	520240.125560	6276484.644924	0.005756	-0.065255
0.458000	-0.606261	0.061375	-0.010023	528264.496513	9007746.688645	-0.010436	-0.083569
0.459000	-0.606261	0.061347	-0.052554	1181319.529495	18824340.314955	-0.026504	-0.099077
0.460000	-0.606261	0.061260	-0.123243	3171809.022771	25980381.405062	-0.042832	-0.116582
0.461000	-0.606261	0.061103	-0.186381	6219395.010728	27358447.402629	-0.059874	-0.136847
0.462000	-0.606261	0.060897	-0.223013	9118546.104580	27862575.132273	-0.077214	-0.155535
0.463000	-0.606261	0.060664	-0.240112	10924041.807824	28752032.022469	-0.094031	-0.169985
0.464000	-0.606261	0.060419	-0.249980	11445541.025875	29480651.491797	-0.109919	-0.181682
0.465000	-0.606261	0.060163	-0.262041	11065532.159137	29887596.387449	-0.124531	-0.190527
0.466000	-0.606261	0.059892	-0.280755	10368152.044219	30049777.967991	-0.137956	-0.198595
0.467000	-0.606261	0.059600	-0.305900	9807285.283883	30062962.305056	-0.150341	-0.206279
0.468000	-0.606261	0.059279	-0.334609	9566544.330303	30003353.551000	-0.161816	-0.213646
0.469000	-0.606261	0.058930	-0.363705	9610750.375698	29923178.568059	-0.172483	-0.220664
0.470000	-0.606261	0.058553	-0.391025	9820734.728625	29847768.093456	-0.182246	-0.226342
0.471000	-0.606261	0.058149	-0.415582	10092651.893834	29783841.076644	-0.190955	-0.230295
0.472000	-0.606261	0.057722	-0.437195	10361408.978690	29733774.138292	-0.198724	-0.233819
0.473000	-0.606261	0.057276	-0.456139	10595495.131973	29695479.028868	-0.205656	-0.236966
0.474000	-0.606261	0.056811	-0.472840	10788060.926804	29665376.342598	-0.211841	-0.239778
0.475000	-0.606261	0.056331	-0.487708	10944950.895675	29640318.981212	-0.217360	-0.242288
0.476000	-0.606261	0.055836	-0.501383	11076236.509470	29617117.044349	-0.222284	-0.244528
0.477000	-0.606261	0.055326	-0.517571	11258267.474997	29558982.227679	-0.226678	-0.246523
0.478000	-0.606261	0.054802	-0.531562	11477967.743769	29510613.207280	-0.230590	-0.248261
0.479000	-0.606261	0.054264	-0.543353	11679945.142961	29474694.788985	-0.234072	-0.249801
0.480000	-0.606261	0.053716	-0.553257	11847972.660492	29446779.096108	-0.237061	-0.250563
0.481000	-0.606261	0.053158	-0.561619	11984520.156691	29424305.770941	-0.239611	-0.251132
0.482000	-0.606261	0.052593	-0.568727	12095737.848956	29405735.055599	-0.241788	-0.251621
0.483000	-0.606261	0.052021	-0.574805	12187568.481389	29390017.323348	-0.243646	-0.252039
0.484000	-0.606261	0.051443	-0.580026	12264720.373583	29376477.716730	-0.245232	-0.252396
0.485000	-0.606261	0.050861	-0.584518	12330551.299130	29364700.738753	-0.246585	-0.252699
0.486000	-0.606261	0.050275	-0.588385	12387312.395688	29354424.587288	-0.247739	-0.252956
0.487000	-0.606261	0.049684	-0.591710	12436517.418048	29345469.165321	-0.248724	-0.253173
0.488000	-0.606261	0.049091	-0.594565	12479219.625856	29337692.352030	-0.249564	-0.253358
0.489000	-0.606261	0.048495	-0.597013	12516215.859370	29330967.171938	-0.250279	-0.253514
0.490000	-0.606261	0.047897	-0.599109	12548180.646123	29325174.380447	-0.250889	-0.253647
0.491000	-0.606261	0.047297	-0.600901	12575708.024081	29320200.975273	-0.251409	-0.253759
0.492000	-0.606261	0.046696	-0.602432	12599353.144976	29315940.746016	-0.251852	-0.253855
0.493000	-0.606261	0.046092	-0.603739	12619609.919775	29312297.838724	-0.252230	-0.253936
0.494000	-0.606261	0.045488	-0.604854	12636936.220471	29309185.586505	-0.252552	-0.254006
0.495000	-0.606261	0.044883	-0.605805	12651739.871223	29306528.656730	-0.252826	-0.254065
0.496000	-0.606261	0.044277	-0.606616	12664375.132594	29304261.545712	-0.253059	-0.254115
0.497000	-0.606261	0.043670	-0.607308	12675158.069646	29302325.747971	-0.253258	-0.254157
0.498000	-0.606261	0.043062	-0.607898	12684358.234852	29300674.451862	-0.253428	-0.254194
0.499000	-0.606261	0.042454	-0.608400	12692205.939229	29299265.406935	-0.253572	-0.254225
0.500000	-0.606261	0.041845	-0.608829	12698897.910649	29298062.973193	-0.253695	-0.254251
0.501000	-0.606261	0.041236	-0.609194	12704603.709221	29297038.452189	-0.253799	-0.254273
0.502000	-0.606261	0.040627	-0.609505	12709470.378348	29296164.044613	-0.253889	-0.254292
0.503000	-0.606261	0.040017	-0.609771	12713620.466993	29295418.096901	-0.253965	-0.254309
0.504000	-0.606261	0.039407	-0.609997	12717158.726541	29294782.210439	-0.254029	-0.254322
0.505000	-0.606261	0.038797	-0.610189	12720174.930547	29294240.205466	-0.254084	-0.254334
0.506000	-0.606261	0.038187	-0.610353	12722744.841181	29293778.272163	-0.254131	-0.254344
0.507000	-0.606261	0.037576	-0.610493	12724934.910631	29293384.273792	-0.254171	-0.254353
0.508000	-0.606261	0.036966	-0.610612	12726801.200070	29293048.746378	-0.254205	-0.254360
0.509000	-0.606261	0.036355	-0.610714	12728391.539492	29292762.303732	-0.254234	-0.254366
0.510000	-0.606261	0.035745	-0.610800	12729747.028584	29292518.718098	-0.254259	-0.254372
0.511000	-0.606261	0.035134	-0.610874	12730901.798689	29292310.619658	-0.254280	-0.254376
0.512000	-0.606261	0.034523	-0.610936	12731886.145215	29292133.724018	-0.254298	-0.254380
0.513000	-0.606261	0.033912	-0.610990	12732724.190340	29291982.830244	-0.254313	-0.254383
0.514000	-0.606261	0.033301	-0.611035	12733438.380735	29291854.319729	-0.254326	-0.254386
0.515000	-0.606261	0.032690	-0.611074	12734047.706379	29291744.598532	-0.254337	-0.254388
0.516000	-0.606261	0.032079	-0.611107	12734566.841455	29291651.053741	-0.254347	-0.254390
0.517000	-0.606261	0.031467	-0.611136	12735008.890924	29291571.350774	-0.254355	-0.254392
0.518000	-0.606261	0.030856	-0.611160	12735385.796673	29291503.410848	-0.254362	-0.254393
0.519000	-0.606261	0.030245	-0.611180	12735707.100010	29291445.443129	-0.254368	-0.254395
0.520000	-0.606261	0.029634	-0.611198	12735981.172789	29291396.096761	-0.254373	-0.254396
0.521000	-0.606261	0.029023	-0.611213	12736215.029594	29291353.930767	-0.254377	-0.254397
0.522000	-0.606261	0.028412	-0.611225	12736414.984397	29291317.827160	-0.254381	-0.254397
0.523000	-0.606261	0.027800	-0.611236	12736585.834359	29291287.004973	-0.254384	-0.254398
0.524000	-0.606261	0.027189	-0.611246	12736731.680836	29291260.711631	-0.254386	-0.254399
0.525000	-0.606261	0.026578	-0.611254	12736856.193864	29291238.246385	-0.254389	-0.254399
0.526000	-0.606261	0.025967	-0.611260	12736962.676160	29291218.979279	-0.254391	-0.254400
0.527000	-0.606261	0.025355	-0.611266	12737053.761334	29291202.504209	-0.254392	-0.254400
0.528000	-0.606261	0.024744	-0.611271	12737131.746603	29291188.369242	-0.254394	-0.254400
0.529000	-0.606261	0.024133	-0.611276	12737198.575530	29291176.244402	-0.254395	-0.254400
0.530000	-0.606261	0.023521	-0.611279	12737255.596585	29291165.972301	-0.254396	-0.254401
0.531000	-0.606261	0.022910	-0.611282	12737304.151744	29291157.225536	-0.254397	-0.254401
0.532000	-0.606261	0.022299	-0.611285	12737345.635721	29291149.710170	-0.254398	-0.254401
0.533000	-0.606261	0.021688	-0.611287	12737381.179833	29291143.253388	-0.254398	-0.254401
0.534000	-0.606261	0.021076	-0.611289	12737411.212083	29291137.759886	-0.254399	-0.254401
0.535000	-0.606261	0.020465	-0.611291	12737437.484597	29291132.999089	-0.254399	-0.254401
0.536000	-0.606261	0.019854	-0.611292	12737459.581019	29291128.982570	-0.254400	-0.254401
0.537000	-0.606261	0.019242	-0.611293	12737478.380828	29291125.613668	-0.254400	-0.254402
0.538000	-0.606261	0.018631	-0.611294	12737494.375834	29291122.741873	-0.254400	-0.254402
0.539000	-0.606261	0.018020	-0.611295	12737508.111149	29291120.244079	-0.254400	-0.254402
0.540000	-0.606261	0.017409	-0.611296	12737519.929846	29291118.092056	-0.254401	-0.254402
0.541000	-0.606261	0.016797	-0.611297	12737530.201615	29291116.195477	-0.254401	-0.254402
0.542000	-0.606261	0.016186	-0.611297	12737538.989702	29291114.610150	-0.254401	-0.254402
0.543000	-0.606261	0.015575	-0.611298	12737546.530374	29291113.238955	-0.254401	-0.254402
0.544000	-0.606261	0.014963	-0.611298	12737552.857596	29291112.125671	-0.254401	-0.254402
0.545000	-0.606261	0.014352	-0.611299	12737558.210901	29291111.167367	-0.254401	-0.254402
0.546000	-0.606261	0.013741	-0.611299	12737562.927406	29291110.278147	-0.254401	-0.254402
0.547000	-0.606261	0.013129	-0.611299	12737567.005128	29291109.533240	-0.254402	-0.254402
0.548000	-0.606261	0.012518	-0.611299	12737570.443678	29291108.922931	-0.254402	-0.254402
0.549000	-0.606261	0.011907	-0.611300	12737573.447653	29291108.361398	-0.254402	-0.254402
0.550000	-0.606261	0.011296	-0.611300	12737575.976962	29291107.915179	-0.254402	-0.254402
0.551000	-0.606261	0.010684	-0.611300	12737578.179150	29291107.504610	-0.254402	-0.254402
0.552000	-0.606261	0.010073	-0.611300	12737579.994378	29291107.193886	-0.254402	-0.254402
0.553000	-0.606261	0.009462	-0.611300	12737581.565180	29291106.902085	-0.254402	-0.254402
0.554000	-0.606261	0.008850	-0.611300	12737582.980310	29291106.628771	-0.254402	-0.254402
0.555000	-0.606261	0.008239	-0.611300	12737584.280477	29291106.376582	-0.254402	-0.254402
0.556000	-0.606261	0.007628	-0.611300	12737585.446215	29291106.153760	-0.254402	-0.254402
0.557000	-0.606261	0.007016	-0.611300	12737586.299627	29291106.030923	-0.254402	-0.254402
0.558000	-0.606261	0.006405	-0.611300	12737586.980960	29291105.915105	-0.254402	-0.254402
0.559000	-0.606261	0.005794	-0.611300	12737587.583412	29291105.800332	-0.254402	-0.254402
0.560000	-0.606261	0.005183	-0.611301	12737588.137016	29291105.691099	-0.254402	-0.254402
0.561000	-0.606261	0.004571	-0.611301	12737588.652412	29291105.589519	-0.254402	-0.254402
0.562000	-0.606261	0.003960	-0.611301	12737589.119280	29291105.499338	-0.254402	-0.254402
0.563000	-0.606261	0.003349	-0.611301	12737589.372328	29291105.487758	-0.254402	-0.254402
0.564000	-0.606261	0.002737	-0.611301	12737589.537795	29291105.465886	-0.254402	-0.254402
0.565000	-0.606261	0.002126	-0.611301	12737589.855087	29291105.365164	-0.254402	-0.254402
0.566000	-0.606261	0.001515	-0.611301	12737590.226238	29291105.278661	-0.254402	-0.254402
0.567000	-0.606261	0.000903	-0.611301	12737590.560589	29291105.215348	-0.254402	-0.254402
0.568000	-0.606261	0.000292	-0.611301	12737590.827845	29291105.171235	-0.254402	-0.254402
0.569000	-0.606261	-0.000319	-0.611301	12737591.036334	29291105.139690	-0.254402	-0.254402
0.570000	-0.606261	-0.000930	-0.611301	12737591.176634	29291105.120034	-0.254402	-0.254402
0.571000	-0.606261	-0.001542	-0.611301	12737591.276736	29291105.106283	-0.254402	-0.254402
0.572000	-0.606261	-0.002153	-0.611301	12737591.347644	29291105.096421	-0.254402	-0.254402
0.573000	-0.606261	-0.002764	-0.611301	12737591.398925	29291105.089002	-0.254402	-0.254402
0.574000	-0.606261	-0.003376	-0.611301	12737591.437211	29291105.083159	-0.254402	-0.254402
0.575000	-0.606261	-0.003987	-0.611301	12737591.466832	29291105.078389	-0.254402	-0.254402
0.576000	-0.606261	-0.004598	-0.611301	12737591.490496	29291105.074407	-0.254402	-0.254402
0.577000	-0.606261	-0.005210	-0.611301	12737591.509866	29291105.071046	-0.254402	-0.254402
0.578000	-0.606261	-0.005821	-0.611301	12737591.525966	29291105.068201	-0.254402	-0.254402
0.579000	-0.606261	-0.006432	-0.611301	12737591.539451	29291105.065796	-0.254402	-0.254402
0.580000	-0.606261	-0.007043	-0.611301	12737591.550773	29291105.063772	-0.254402	-0.254402
0.581000	-0.606261	-0.007655	-0.611301	12737591.560270	29291105.062076	-0.254402	-0.254402
0.582000	-0.606261	-0.008266	-0.611301	12737591.568218	29291105.060660	-0.254402	-0.254402
0.583000	-0.606261	-0.008877	-0.611301	12737591.574850	29291105.059483	-0.254402	-0.254402
0.584000	-0.606261	-0.009489	-0.611301	12737591.580368	29291105.058506	-0.254402	-0.254402
0.585000	-0.606261	-0.010100	-0.611301	12737591.584950	29291105.057697	-0.254402	-0.254402
0.586000	-0.606261	-0.010711	-0.611301	12737591.588747	29291105.057028	-0.254402	-0.254402
0.587000	-0.606261	-0.011323	-0.611301	12737591.591890	29291105.056474	-0.254402	-0.254402
0.588000	-0.606261	-0.011934	-0.611301	12737591.594489	29291105.056017	-0.254402	-0.254402
0.589000	-0.606261	-0.012545	-0.611301	12737591.596639	29291105.055638	-0.254402	-0.254402
0.590000	-0.606261	-0.013156	-0.611301	12737591.598416	29291105.055326	-0.254402	-0.254402
0.591000	-0.606261	-0.013768	-0.611301	12737591.599884	29291105.055067	-0.254402	-0.254402
0.592000	-0.606261	-0.014379	-0.611301	12737591.601099	29291105.054853	-0.254402	-0.254402
0.593000	-0.606261	-0.014990	-0.611301	12737591.602103	29291105.054676	-0.254402	-0.254402
0.594000	-0.606261	-0.015602	-0.611301	12737591.602934	29291105.054530	-0.254402	-0.254402
0.595000	-0.606261	-0.016213	-0.611301	12737591.603620	29291105.054408	-0.254402	-0.254402
0.596000	-0.606261	-0.016824	-0.611301	12737591.604189	29291105.054308	-0.254402	-0.254402
0.597000	-0.606261	-0.017436	-0.611301	12737591.604659	29291105.054225	-0.254402	-0.254402
0.598000	-0.606261	-0.018047	-0.611301	12737591.605047	29291105.054156	-0.254402	-0.254402
0.599000	-0.606261	-0.018658	-0.611301	12737591.605369	29291105.054100	-0.254402	-0.254402
