time	ref	y	y_dot	p1	p2	z	u
0.526000	-0.606261	0.037005	-0.603358	12942510.598554	29289150.988367	-0.251302	-0.251788
0.527000	-0.606261	0.036425	-0.601537	12826647.599127	29263175.062845	-0.248537	-0.252523
0.528000	-0.606261	0.036410	-0.599990	12877907.368423	29230819.006223	-0.246698	-0.252250
0.529000	-0.606261	0.035650	-0.595742	12974802.655374	29241002.252303	-0.246188	-0.252092
0.530000	-0.606261	0.034674	-0.589966	12795614.430948	29324424.624528	-0.247504	-0.252317
0.531000	-0.606261	0.034045	-0.589595	12656617.648128	29329707.951157	-0.247430	-0.252915
0.532000	-0.606261	0.033141	-0.595531	12642413.790555	29286655.205520	-0.247715	-0.252931
0.533000	-0.606261	0.031437	-0.596306	12795189.770476	29287762.428120	-0.247733	-0.252554
0.534000	-0.606261	0.031408	-0.594958	12651926.442065	29376127.271369	-0.251787	-0.252502
0.535000	-0.606261	0.031162	-0.596991	12459998.417921	29353936.031272	-0.251432	-0.253186
0.536000	-0.606261	0.030782	-0.598791	12331744.658269	29414821.799863	-0.255271	-0.252991
0.537000	-0.606261	0.030642	-0.606956	12392979.584178	29344495.576866	-0.254808	-0.253422
0.538000	-0.606261	0.030003	-0.610744	12473477.343151	29334065.726214	-0.256289	-0.252779
0.539000	-0.606261	0.029450	-0.611609	12586114.271247	29304754.932593	-0.254859	-0.252727
0.540000	-0.606261	0.028337	-0.615164	12670525.358103	29301460.650489	-0.256398	-0.252459
0.541000	-0.606261	0.028089	-0.619417	12691969.603872	29290564.126417	-0.257877	-0.252432
0.542000	-0.606261	0.026717	-0.620011	12641551.681238	29312826.320485	-0.259544	-0.252347
0.543000	-0.606261	0.026715	-0.617980	12554350.086243	29375521.234457	-0.261495	-0.252547
0.544000	-0.606261	0.025820	-0.617648	12538659.201188	29332966.870573	-0.258649	-0.252974
0.545000	-0.606261	0.025334	-0.614746	12527054.740450	29356002.021273	-0.259006	-0.252584
0.546000	-0.606261	0.023755	-0.619793	12557162.648284	29319977.664863	-0.258860	-0.252840
0.547000	-0.606261	0.022591	-0.622751	12804578.220072	29215288.989084	-0.255836	-0.252463
0.548000	-0.606261	0.021921	-0.620433	12960931.379056	29210016.274427	-0.254442	-0.251815
0.549000	-0.606261	0.021756	-0.619964	12933939.064657	29257879.501171	-0.256621	-0.251776
0.550000	-0.606261	0.020785	-0.616835	12955177.158745	29222626.054990	-0.252910	-0.252126
0.551000	-0.606261	0.019385	-0.615369	13073197.026286	29215508.685892	-0.252413	-0.251807
0.552000	-0.606261	0.019207	-0.614723	12978661.220656	29246054.671053	-0.253894	-0.251838
0.553000	-0.606261	0.018657	-0.610600	12979529.591083	29221686.256470	-0.250958	-0.252099
0.554000	-0.606261	0.017792	-0.606720	12943571.628848	29272024.951578	-0.251598	-0.251963
0.555000	-0.606261	0.017146	-0.605516	12895824.292478	29288797.739583	-0.252155	-0.252329
0.556000	-0.606261	0.017792	-0.606455	12876017.588339	29262325.061608	-0.250910	-0.252495
0.557000	-0.606261	0.016893	-0.604506	12787032.017510	29297752.522189	-0.252302	-0.252248
0.558000	-0.606261	0.015949	-0.605104	13010874.117135	29181771.455154	-0.246702	-0.252588
0.559000	-0.606261	0.016404	-0.599773	13054412.594757	29273454.385144	-0.249332	-0.251732
0.560000	-0.606261	0.015183	-0.597160	12763874.156524	29318581.859456	-0.250011	-0.252490
0.561000	-0.606261	0.014936	-0.599371	12727086.898824	29299456.721343	-0.249490	-0.252773
0.562000	-0.606261	0.015137	-0.601161	12778458.264091	29262091.287018	-0.248971	-0.252541
0.563000	-0.606261	0.015737	-0.595997	12595794.605202	29360333.193831	-0.251702	-0.252339
0.564000	-0.606261	0.014469	-0.598071	12534705.877909	29330072.383248	-0.250780	-0.253101
0.565000	-0.606261	0.014167	-0.599707	12459901.954305	29360984.446441	-0.252884	-0.252820
0.566000	-0.606261	0.013297	-0.600437	12531663.613985	29340429.418787	-0.252031	-0.253011
0.567000	-0.606261	0.012500	-0.603519	12563719.727358	29343633.048211	-0.253589	-0.252835
0.568000	-0.606261	0.011368	-0.607366	12671203.336240	29293601.147732	-0.252861	-0.252844
0.569000	-0.606261	0.010483	-0.612527	12748865.323966	29252783.147083	-0.253128	-0.252467
0.570000	-0.606261	0.010686	-0.614084	12811223.761440	29280138.492904	-0.254570	-0.252142
0.571000	-0.606261	0.009683	-0.614357	12841260.555859	29275529.999790	-0.254768	-0.252242
0.572000	-0.606261	0.008287	-0.614068	12887281.626029	29274793.842368	-0.254677	-0.252252
0.573000	-0.606261	0.008341	-0.615006	12769755.711295	29288729.071407	-0.256165	-0.252259
0.574000	-0.606261	0.008652	-0.615327	12779545.551073	29248173.525888	-0.254001	-0.252409
0.575000	-0.606261	0.008756	-0.613923	12949524.665165	29246057.740745	-0.253757	-0.252072
0.576000	-0.606261	0.007231	-0.611730	12982030.435735	29244732.858754	-0.252671	-0.252135
0.577000	-0.606261	0.006664	-0.611672	12935849.501327	29233482.596221	-0.251989	-0.252132
0.578000	-0.606261	0.006292	-0.609966	12923754.987199	29275268.208640	-0.253361	-0.252037
0.579000	-0.606261	0.004683	-0.604145	12824698.026360	29309519.852988	-0.252501	-0.252357
0.580000	-0.606261	0.003522	-0.603816	12624768.062732	29362410.848041	-0.254976	-0.252642
0.581000	-0.606261	0.002374	-0.608188	12512425.282593	29327848.004138	-0.254588	-0.253025
0.582000	-0.606261	0.001686	-0.608706	12738328.924454	29267845.792861	-0.251809	-0.252661
0.583000	-0.606261	0.001134	-0.609483	12914530.541329	29240542.253182	-0.251376	-0.252220
0.584000	-0.606261	0.001025	-0.606620	12943515.751242	29257936.150134	-0.250981	-0.252102
0.585000	-0.606261	0.000497	-0.609210	12977147.502041	29214586.408014	-0.250092	-0.252247
0.586000	-0.606261	-0.000238	-0.610178	12974500.982525	29240808.498186	-0.251414	-0.251935
0.587000	-0.606261	-0.000572	-0.606249	13082995.381086	29201238.438307	-0.248014	-0.252059
0.588000	-0.606261	-0.000929	-0.607132	13091763.302688	29204547.785412	-0.248453	-0.251842
0.589000	-0.606261	-0.001177	-0.605612	13125046.663083	29238817.546495	-0.249548	-0.251843
0.590000	-0.606261	-0.002268	-0.602909	12905034.647444	29318724.692020	-0.251829	-0.252109
0.591000	-0.606261	-0.003402	-0.605017	12700587.481120	29330426.620409	-0.253090	-0.252632
0.592000	-0.606261	-0.003929	-0.608706	12622574.759492	29312722.735702	-0.253981	-0.252666
0.593000	-0.606261	-0.005261	-0.608448	12527384.478446	29351705.958346	-0.256585	-0.252536
0.594000	-0.606261	-0.006062	-0.614450	12657799.961116	29271025.069324	-0.253934	-0.252933
0.595000	-0.606261	-0.006582	-0.613926	12834071.131475	29249367.626864	-0.253343	-0.252124
0.596000	-0.606261	-0.006856	-0.613365	12886186.650120	29268133.862022	-0.253864	-0.252075
0.597000	-0.606261	-0.006698	-0.613587	12960440.414556	29231920.558244	-0.252385	-0.252190
0.598000	-0.606261	-0.006377	-0.611298	13049671.518147	29204291.875034	-0.250789	-0.251960
0.599000	-0.606261	-0.006324	-0.605362	13062230.659411	29208020.043381	-0.248236	-0.251889
0.600000	0.872163	-0.000036	0.021750	2965482.333166	2188151.259932	0.015532	0.092372
0.601000	0.872163	0.000397	0.059718	5318594.241176	1384332.061438	0.036520	0.109590
0.602000	0.872163	-0.000112	0.124322	7992714.705059	1994589.111820	0.055117	0.133956
0.603000	0.872163	0.000384	0.209243	9926582.302390	3227277.542554	0.075386	0.159481
0.604000	0.872163	0.000049	0.301113	10622223.652337	4286670.521796	0.096741	0.187739
0.605000	0.872163	-0.000644	0.388060	10442807.190485	4944523.965384	0.118808	0.210728
0.606000	0.872163	-0.000023	0.468632	9614977.782154	5295241.959107	0.139671	0.226281
0.607000	0.872163	-0.000197	0.537261	8609842.092974	5590814.388036	0.156293	0.238934
0.608000	0.872163	0.000291	0.595265	7546051.453070	5745834.382070	0.171278	0.248955
0.609000	0.872163	0.000611	0.644420	6787084.264389	5729613.509404	0.186500	0.257686
0.610000	0.872163	0.000151	0.687379	6450450.191212	5664844.914064	0.199165	0.262957
0.611000	0.872163	0.000749	0.725574	6317903.404611	5574706.688129	0.212714	0.264232
0.612000	0.872163	0.001818	0.725949	6852852.823084	5156172.481083	0.223389	0.266411
0.613000	0.872163	0.002035	0.711712	8711892.992699	4511905.218220	0.233905	0.271253
0.614000	0.872163	0.002376	0.711247	10572183.086140	4269137.499119	0.239177	0.277557
0.615000	0.872163	0.003240	0.716888	11874192.270194	4145268.423962	0.244626	0.280016
0.616000	0.872163	0.004109	0.727921	12759212.506892	4020090.597991	0.252047	0.281915
0.617000	0.872163	0.005216	0.745870	13400756.280385	3963559.400149	0.259620	0.284148
0.618000	0.872163	0.006007	0.772814	13457136.944707	4108297.273470	0.263801	0.289333
0.619000	0.872163	0.006467	0.798396	13138043.680466	4281987.155038	0.267076	0.290001
0.620000	0.872163	0.008408	0.820704	12631051.402115	4391449.358805	0.271109	0.286971
0.621000	0.872163	0.010570	0.845140	11929977.082619	4581883.974691	0.273228	0.286064
0.622000	0.872163	0.011164	0.865471	11202782.457528	4719577.478406	0.275534	0.281683
0.623000	0.872163	0.012496	0.878292	10410244.298425	4913923.114190	0.273834	0.278837
0.624000	0.872163	0.012396	0.883995	9798010.628267	4979340.822517	0.274016	0.273141
0.625000	0.872163	0.012791	0.886642	9322768.661890	5027741.790881	0.273229	0.272108
0.626000	0.872163	0.013511	0.888100	9145089.039726	5074282.661888	0.272296	0.270351
0.627000	0.872163	0.014534	0.886202	8925969.685471	5090730.630560	0.271627	0.268651
0.628000	0.872163	0.015652	0.883026	8682142.080858	5150890.561760	0.269239	0.268101
0.629000	0.872163	0.016931	0.879975	8593344.728969	5103540.508007	0.269723	0.265322
0.630000	0.872163	0.018187	0.881565	8455906.217714	5207608.312719	0.266656	0.266727
0.631000	0.872163	0.019781	0.879893	8254032.754434	5252934.492267	0.265448	0.264237
0.632000	0.872163	0.020256	0.876217	8102001.435194	5234609.952172	0.265059	0.263984
0.633000	0.872163	0.021453	0.870537	8116595.648857	5211464.598775	0.264143	0.264303
0.634000	0.872163	0.022443	0.871893	8266729.212964	5161156.269012	0.265496	0.264675
0.635000	0.872163	0.023506	0.874004	8259669.343520	5207292.239618	0.264723	0.265025
0.636000	0.872163	0.024369	0.873643	8269472.756151	5179612.127224	0.265823	0.264457
0.637000	0.872163	0.025718	0.874304	8296435.253415	5213625.405057	0.264609	0.264928
0.638000	0.872163	0.026934	0.876417	8167273.529752	5257562.257199	0.264171	0.264374
0.639000	0.872163	0.027479	0.876540	7967975.078853	5299331.927870	0.262971	0.263935
0.640000	0.872163	0.028402	0.873359	7726032.956074	5367230.244723	0.260468	0.263455
0.641000	0.872163	0.028794	0.870361	7708072.356612	5277615.137254	0.262341	0.262895
0.642000	0.872163	0.030087	0.869709	7964442.432172	5149148.591810	0.265357	0.264002
0.643000	0.872163	0.030752	0.873697	8072613.257035	5208380.971906	0.264541	0.265250
0.644000	0.872163	0.030911	0.874223	8069143.499088	5294946.215279	0.262596	0.264425
0.645000	0.872163	0.031935	0.875877	7800996.790921	5388077.840203	0.260803	0.263607
0.646000	0.872163	0.032635	0.875911	7654207.443913	5347566.407171	0.262068	0.262703
0.647000	0.872163	0.033581	0.870838	7750485.713820	5241349.937227	0.263230	0.263187
0.648000	0.872163	0.034425	0.872899	7777018.847308	5270129.957925	0.262658	0.264285
0.649000	0.872163	0.035785	0.873461	7663596.383093	5332916.285175	0.261193	0.263800
0.650000	0.872163	0.036614	0.872614	7619778.275285	5332078.329102	0.261403	0.263162
0.651000	0.872163	0.037299	0.872644	7584117.095253	5346395.983075	0.261052	0.263351
0.652000	0.872163	0.038532	0.872435	7564171.054093	5363133.758826	0.260718	0.263212
0.653000	0.872163	0.039740	0.868255	7576645.432171	5301861.312060	0.260512	0.263110
0.654000	0.872163	0.040586	0.865259	7619414.550147	5312698.112907	0.259654	0.263564
0.655000	0.872163	0.042179	0.867066	7565019.035194	5359849.280367	0.258834	0.263795
0.656000	0.872163	0.042465	0.863210	7471596.888313	5369856.375534	0.257565	0.263098
0.657000	0.872163	0.043173	0.862570	7397239.104312	5410324.227265	0.256492	0.263396
0.658000	0.872163	0.044327	0.860800	7428081.046491	5303978.821840	0.258943	0.263106
0.659000	0.872163	0.045621	0.858610	7782453.962421	5184604.864087	0.261244	0.264438
0.660000	0.872163	0.045915	0.861053	8142974.961800	5167616.438237	0.262193	0.265798
0.661000	0.872163	0.047108	0.865926	8295247.698896	5182522.890818	0.263054	0.265665
0.662000	0.872163	0.048562	0.873221	8331707.420596	5162635.625438	0.265776	0.264995
0.663000	0.872163	0.049952	0.877430	8204325.092092	5274810.161954	0.263862	0.264963
0.664000	0.872163	0.051119	0.880997	8060378.334597	5275413.177459	0.265263	0.263686
0.665000	0.872163	0.052114	0.884479	7822099.056057	5334259.203059	0.264637	0.263772
0.666000	0.872163	0.052982	0.881374	7504014.755880	5436189.844659	0.261072	0.263085
0.667000	0.872163	0.053793	0.877583	7229042.825134	5484458.938220	0.259030	0.262104
0.668000	0.872163	0.054827	0.873705	7075366.562333	5499485.067489	0.257338	0.261800
0.669000	0.872163	0.055700	0.864631	7101285.928423	5376230.153886	0.258059	0.261641
0.670000	0.872163	0.056944	0.863578	7289747.575277	5409092.841942	0.256589	0.263297
0.671000	0.872163	0.058173	0.861455	7516809.622372	5255569.275849	0.260224	0.262936
0.672000	0.872163	0.059073	0.861725	8003909.237855	5065177.950563	0.265301	0.264807
0.673000	0.872163	0.060328	0.866206	8480706.721663	5023423.171811	0.267311	0.266750
0.674000	0.872163	0.061416	0.876302	8586992.764627	5156305.794195	0.266665	0.266614
0.675000	0.872163	0.062510	0.884395	8285470.890656	5307231.695373	0.264849	0.264913
0.676000	0.872163	0.064796	0.887367	7633781.290156	5519338.089493	0.260918	0.263177
0.677000	0.872163	0.065796	0.884864	7328481.843946	5419660.270679	0.263014	0.261279
0.678000	0.872163	0.065989	0.882383	7435329.059516	5312599.630227	0.265181	0.262408
0.679000	0.872163	0.067128	0.881995	7675200.952368	5240443.580827	0.266658	0.263563
0.680000	0.872163	0.067427	0.882768	8073190.022945	5089359.813515	0.271171	0.264183
0.681000	0.872163	0.067743	0.889779	8517343.014100	5085140.809551	0.272799	0.268215
0.682000	0.872163	0.068711	0.896404	8217415.831431	5328747.073325	0.268080	0.269005
0.683000	0.872163	0.069326	0.895151	7705102.535799	5458621.272827	0.264579	0.262891
0.684000	0.872163	0.069906	0.892409	7322126.921923	5470222.741122	0.263918	0.261698
0.685000	0.872163	0.070898	0.888284	7258414.077783	5391162.367632	0.264781	0.261793
0.686000	0.872163	0.071465	0.883450	7276366.504833	5395543.697199	0.262824	0.262654
0.687000	0.872163	0.073605	0.877704	7439033.943821	5272134.676714	0.264685	0.262515
0.688000	0.872163	0.074246	0.878631	7719489.201417	5239648.540192	0.265510	0.263969
0.689000	0.872163	0.074573	0.878392	7757068.595158	5293055.111356	0.263871	0.264169
0.690000	0.872163	0.075064	0.878335	7622495.534691	5372840.492917	0.261848	0.263566
0.691000	0.872163	0.076017	0.875380	7471569.247759	5396282.031532	0.260736	0.262792
0.692000	0.872163	0.077345	0.872563	7522549.825078	5359538.566292	0.260532	0.262740
0.693000	0.872163	0.078739	0.870103	7611963.038404	5269819.673462	0.262449	0.263021
0.694000	0.872163	0.080758	0.870598	7779348.178644	5266504.073454	0.262226	0.264077
0.695000	0.872163	0.081988	0.871116	7718066.548823	5321624.574971	0.261203	0.263927
0.696000	0.872163	0.083011	0.866814	7617025.726559	5395705.621754	0.258038	0.263466
0.697000	0.872163	0.083737	0.862706	7633771.533882	5281043.315998	0.259981	0.262836
0.698000	0.872163	0.084663	0.862014	7832308.062026	5178768.905892	0.262236	0.264452
0.699000	0.872163	0.086114	0.864629	8268349.547144	5057362.015752	0.266189	0.265484
0.700000	0.872163	0.087849	0.873210	8441443.755016	5186101.781089	0.264886	0.266499
0.701000	0.872163	0.089134	0.878007	8316625.894674	5231997.373818	0.265626	0.264621
0.702000	0.872163	0.090016	0.879032	8123385.191529	5297376.290066	0.264234	0.264294
0.703000	0.872163	0.090972	0.878366	7911617.940595	5322632.508121	0.263294	0.263625
0.704000	0.872163	0.091542	0.881909	7846717.610541	5294161.159541	0.265261	0.263347
0.705000	0.872163	0.092897	0.883919	7866107.357803	5231602.274888	0.267230	0.263654
0.706000	0.872163	0.094159	0.882418	7953696.504204	5213723.096474	0.267516	0.264158
0.707000	0.872163	0.094900	0.885678	8096511.246454	5210705.372955	0.268267	0.264460
0.708000	0.872163	0.095925	0.885284	8057193.573533	5235985.066019	0.267601	0.264334
0.709000	0.872163	0.096973	0.886415	7767864.717288	5420786.649766	0.262992	0.264127
0.710000	0.872163	0.097632	0.881488	7559933.495136	5382909.495690	0.262849	0.262201
0.711000	0.872163	0.098656	0.876744	7583763.080386	5296642.955900	0.263645	0.262776
0.712000	0.872163	0.099177	0.869913	7804667.810477	5182243.633107	0.264369	0.263690
0.713000	0.872163	0.099565	0.865558	7836509.175686	5293869.587246	0.260006	0.264842
0.714000	0.872163	0.100477	0.863773	7983803.395229	5200814.008568	0.262228	0.263872
0.715000	0.872163	0.101343	0.865086	8140243.655636	5197907.776875	0.262244	0.265116
0.716000	0.872163	0.103101	0.870154	7997974.330478	5355464.670945	0.259817	0.264850
0.717000	0.872163	0.104351	0.867928	7889048.148965	5285390.322996	0.261247	0.263053
0.718000	0.872163	0.104749	0.870142	8086142.533938	5171330.178799	0.265038	0.263890
0.719000	0.872163	0.105991	0.870729	8327740.446169	5124914.348350	0.266295	0.265072
0.720000	0.872163	0.106462	0.873569	8469807.189145	5138482.847616	0.266549	0.265482
0.721000	0.872163	0.107815	0.876670	8634615.377576	5057011.082287	0.269895	0.265218
0.722000	0.872163	0.108990	0.883339	8721021.853557	5083027.466707	0.270940	0.267733
0.723000	0.872163	0.109795	0.887907	8598758.926882	5193042.686780	0.269281	0.267746
0.724000	0.872163	0.110745	0.890136	8112918.990527	5424904.667360	0.264079	0.264441
0.725000	0.872163	0.112456	0.887752	7685296.284452	5361765.074228	0.265427	0.262146
0.726000	0.872163	0.112731	0.881501	7607026.951496	5359443.320191	0.263258	0.262972
0.727000	0.872163	0.112888	0.875438	7615096.047031	5295806.842298	0.263243	0.262932
0.728000	0.872163	0.113684	0.869779	7625281.946368	5286308.724748	0.261674	0.263701
0.729000	0.872163	0.114656	0.865053	7731465.804598	5222943.776027	0.262038	0.263818
0.730000	0.872163	0.115298	0.859931	8024431.205980	5101088.048741	0.263552	0.264776
0.731000	0.872163	0.115483	0.861162	8505969.946547	5041179.986097	0.265488	0.266433
0.732000	0.872163	0.116825	0.867477	8601050.594591	5157605.858982	0.263989	0.266940
0.733000	0.872163	0.117892	0.871057	8513086.321363	5179139.274617	0.264768	0.265042
0.734000	0.872163	0.118471	0.873077	8426434.175083	5143634.169473	0.266262	0.264851
0.735000	0.872163	0.119375	0.875545	8475539.081609	5125042.525990	0.267486	0.265169
0.736000	0.872163	0.119738	0.877685	8455929.511470	5176233.569060	0.266687	0.265327
0.737000	0.872163	0.120729	0.881079	8308192.481706	5256319.257655	0.265640	0.264745
0.738000	0.872163	0.121119	0.877399	8145163.039894	5251095.586622	0.264784	0.263907
0.739000	0.872163	0.121854	0.876876	8117152.121845	5232048.017478	0.265088	0.264046
0.740000	0.872163	0.122756	0.875245	8078861.093482	5259596.160609	0.263779	0.264231
0.741000	0.872163	0.124166	0.871817	8171373.191497	5160631.984499	0.265528	0.263933
0.742000	0.872163	0.124819	0.872891	8183552.539377	5224295.872004	0.263905	0.265047
0.743000	0.872163	0.125830	0.866966	8099590.262850	5269871.540622	0.261346	0.264283
0.744000	0.872163	0.126527	0.863456	8050108.415792	5248808.682248	0.260704	0.264108
0.745000	0.872163	0.127579	0.860170	8047139.033206	5216245.857173	0.260653	0.264581
0.746000	0.872163	0.128119	0.856319	8067326.961878	5270033.087893	0.257763	0.265242
0.747000	0.872163	0.128874	0.851616	8167103.653051	5114296.395595	0.260631	0.264901
0.748000	0.872163	0.130012	0.851020	8396078.116385	5130091.435126	0.260063	0.267004
0.749000	0.872163	0.130664	0.851494	8596264.245265	5020646.626349	0.263186	0.266904
0.750000	-0.290741	0.131307	0.846684	7985650.934107	5680843.552163	0.244403	0.176426
0.751000	-0.290741	0.132213	0.828194	6245451.127100	6414287.617620	0.224970	0.142133
0.752000	-0.290741	0.132523	0.788103	4103813.613121	7152490.826484	0.202516	0.112004
0.753000	-0.290741	0.133017	0.726230	1841588.867368	7809317.432968	0.178781	0.085081
0.754000	-0.290741	0.132832	0.643854	209246.539397	7785845.359000	0.159519	0.065200
0.755000	-0.290741	0.132672	0.553661	0.000000	7499909.226689	0.140077	0.059577
0.756000	-0.290741	0.133577	0.467427	0.000000	6791467.008973	0.125046	0.047779
0.757000	-0.290741	0.132740	0.386768	0.000000	6272221.015270	0.107643	0.042657
0.758000	-0.290741	0.133143	0.312033	944438.893340	5204248.435095	0.096262	0.032064
0.759000	-0.290741	0.133345	0.256398	2854708.714972	4385983.895254	0.086009	0.030059
0.760000	-0.290741	0.134017	0.223767	4637727.273823	4103146.269809	0.076733	0.025436
0.761000	-0.290741	0.135158	0.207133	5705639.260202	4706625.499457	0.064333	0.016969
0.762000	-0.290741	0.134095	0.190856	5727003.395365	6109113.471911	0.051102	-0.000089
0.763000	-0.290741	0.135285	0.164455	5152725.354336	7072366.620102	0.041948	-0.018597
0.764000	-0.290741	0.135611	0.130319	4344115.143043	8461387.833753	0.028784	-0.028254
0.765000	-0.290741	0.136354	0.086618	3474157.086553	9976098.246541	0.017740	-0.042938
0.766000	-0.290741	0.135948	0.031081	2993405.995636	10060537.623433	0.007635	-0.048170
0.767000	-0.290741	0.135965	-0.003519	2838233.087841	10968364.791959	-0.004697	-0.055975
0.768000	-0.290741	0.135765	-0.028518	2855678.890861	19415353.278426	-0.014900	-0.065279
0.769000	-0.290741	0.134913	-0.087117	4024700.712819	25279666.228265	-0.025824	-0.071111
0.770000	-0.290741	0.135605	-0.140482	6197465.154478	25398391.856852	-0.036468	-0.080038
0.771000	-0.290741	0.135202	-0.168938	8899088.493511	25017950.453114	-0.044190	-0.091578
0.772000	-0.290741	0.135919	-0.179305	11227717.755060	26156138.070467	-0.053357	-0.097314
0.773000	-0.290741	0.135229	-0.173408	12618795.830448	28043661.564332	-0.062567	-0.101093
0.774000	-0.290741	0.134463	-0.167034	12911519.757115	29223298.474154	-0.070861	-0.104161
0.775000	-0.290741	0.135058	-0.167076	12491347.829405	29795449.835962	-0.077755	-0.106888
0.776000	-0.290741	0.135960	-0.173260	11777154.054422	29901356.837041	-0.082184	-0.109341
0.777000	-0.290741	0.136224	-0.185412	11398295.657405	29826480.685561	-0.085840	-0.111132
0.778000	-0.290741	0.136761	-0.197360	11203479.072186	29763929.611684	-0.090078	-0.112858
0.779000	-0.290741	0.136639	-0.210186	10859364.853208	29893645.989171	-0.099513	-0.114784
0.780000	-0.290741	0.136532	-0.227525	10798577.913109	29650512.110142	-0.101192	-0.118030
0.781000	-0.290741	0.137201	-0.244972	11189407.987867	29392720.644448	-0.103298	-0.119304
0.782000	-0.290741	0.137325	-0.257288	11626702.528287	29347556.515187	-0.108346	-0.120514
0.783000	-0.290741	0.137516	-0.265982	11874340.586749	29382621.088753	-0.112718	-0.121753
0.784000	-0.290741	0.136921	-0.274653	12037316.306764	29358523.927687	-0.115796	-0.122170
0.785000	-0.290741	0.136850	-0.274317	12201288.964766	29333815.598628	-0.115152	-0.122498
0.786000	-0.290741	0.137154	-0.272664	12286438.352877	29377341.422781	-0.115542	-0.122450
0.787000	-0.290741	0.136403	-0.277969	12289910.688565	29361658.563570	-0.117191	-0.122454
0.788000	-0.290741	0.136264	-0.277643	12324812.201835	29361471.805941	-0.117154	-0.122451
0.789000	-0.290741	0.135795	-0.282407	12481366.111717	29271501.740621	-0.117125	-0.122469
0.790000	-0.290741	0.135163	-0.281447	12603737.811568	29255779.060649	-0.116399	-0.122155
0.791000	-0.290741	0.135152	-0.277187	12518386.534828	29408278.402451	-0.118459	-0.122163
0.792000	-0.290741	0.134555	-0.277771	12444332.709808	29384732.675837	-0.117512	-0.122598
0.793000	-0.290741	0.134307	-0.280412	12334312.731372	29498190.818807	-0.121547	-0.122488
0.794000	-0.290741	0.133722	-0.282109	12177701.144037	29423724.067776	-0.120064	-0.122620
0.795000	-0.290741	0.133025	-0.284474	12387850.441830	29237376.833488	-0.117108	-0.122397
0.796000	-0.290741	0.132466	-0.283017	12527029.203819	29255934.509997	-0.116975	-0.122018
0.797000	-0.290741	0.132228	-0.276946	12572576.398739	29340255.207748	-0.116353	-0.122103
0.798000	-0.290741	0.131009	-0.275752	12485513.113925	29356286.879966	-0.116148	-0.122455
0.799000	-0.290741	0.131402	-0.275347	12388138.904524	29455197.135961	-0.118353	-0.122517
0.800000	-0.290741	0.130718	-0.277359	12257524.247311	29391479.104122	-0.117663	-0.122683
0.801000	-0.290741	0.131258	-0.280082	12425701.536065	29297001.311650	-0.116559	-0.122527
0.802000	-0.290741	0.131835	-0.278308	12422649.190201	29391379.391048	-0.118083	-0.122264
0.803000	-0.290741	0.131299	-0.279119	12507060.721581	29243860.236107	-0.114756	-0.122496
0.804000	-0.290741	0.131415	-0.277758	12550972.291676	29373371.563581	-0.117741	-0.122191
0.805000	-0.290741	0.131869	-0.278794	12386388.726978	29536059.852563	-0.121766	-0.122506
0.806000	-0.290741	0.132404	-0.281650	12137885.560713	29568104.403849	-0.123897	-0.122743
0.807000	-0.290741	0.131838	-0.285716	11801930.261664	29614539.377334	-0.126819	-0.122717
0.808000	-0.290741	0.131260	-0.295567	11732583.733312	29449616.855576	-0.126250	-0.122671
0.809000	-0.290741	0.130606	-0.299373	12152937.170414	29162396.004069	-0.121132	-0.121982
0.810000	-0.290741	0.129889	-0.299362	12556733.061014	29168915.670924	-0.121913	-0.121380
0.811000	-0.290741	0.129798	-0.297755	12733925.667265	29245655.979765	-0.122899	-0.121431
0.812000	-0.290741	0.129828	-0.294774	12856006.156203	29163727.105420	-0.119577	-0.121587
0.813000	-0.290741	0.129648	-0.287434	12859924.429946	29283094.336115	-0.119644	-0.121548
0.814000	-0.290741	0.127878	-0.284061	12677754.255408	29416700.186080	-0.121529	-0.122015
0.815000	-0.290741	0.128250	-0.282939	12337817.635799	29589099.890081	-0.125143	-0.122380
0.816000	-0.290741	0.128423	-0.284309	11846919.923753	29648900.781937	-0.127109	-0.122727
0.817000	-0.290741	0.127700	-0.287595	11705450.554229	29581605.843738	-0.126587	-0.122786
0.818000	-0.290741	0.128038	-0.292548	11695437.823087	29462684.240229	-0.125541	-0.122531
0.819000	-0.290741	0.127897	-0.297988	11940091.544172	29267773.893472	-0.123023	-0.122126
0.820000	-0.290741	0.126576	-0.303015	12241453.059621	29205655.268783	-0.124343	-0.121581
0.821000	-0.290741	0.126523	-0.302385	12569021.364625	29150898.184351	-0.122719	-0.121373
0.822000	-0.290741	0.126433	-0.297578	12780543.201321	29249834.833007	-0.123138	-0.121307
0.823000	-0.290741	0.126293	-0.295684	12797691.451351	29256172.070132	-0.122541	-0.121614
0.824000	-0.290741	0.125033	-0.294394	12868068.719740	29298534.256904	-0.122769	-0.121693
0.825000	-0.290741	0.125305	-0.291086	12783543.991509	29315817.513566	-0.121523	-0.121795
0.826000	-0.290741	0.124603	-0.290881	12908436.915325	29167801.009352	-0.118084	-0.121918
0.827000	-0.290741	0.123459	-0.285595	12792499.292550	29369497.686092	-0.121074	-0.121679
0.828000	-0.290741	0.122876	-0.281714	12523401.995640	29420720.860509	-0.120183	-0.122244
0.829000	-0.290741	0.121830	-0.283250	12375767.142908	29467187.778052	-0.122049	-0.122432
