time	ref	y	y_dot	p1	p2	z	u
0.081000	0.578157	0.040261	0.591762	7517466.682437	5351763.464127	0.176881	0.177039
0.082000	0.578157	0.040853	0.591954	7509699.470020	5353235.117884	0.176914	0.177062
0.083000	0.578157	0.041445	0.592134	7502387.552362	5354616.251248	0.176945	0.177084
0.084000	0.578157	0.042037	0.592303	7495512.135743	5355910.657630	0.176974	0.177105
0.085000	0.578157	0.042630	0.592462	7489056.975260	5357121.382802	0.177001	0.177125
0.086000	0.578157	0.043222	0.592611	7483006.855084	5358251.206261	0.177027	0.177143
0.087000	0.578157	0.043815	0.592750	7477346.917457	5359303.227942	0.177051	0.177160
0.088000	0.578157	0.044408	0.592880	7472062.806934	5360280.376968	0.177074	0.177177
0.089000	0.578157	0.045001	0.593002	7467141.141017	5361184.920478	0.177095	0.177192
0.090000	0.578157	0.045594	0.593116	7462569.135943	5362019.535313	0.177115	0.177206
0.091000	0.578157	0.046187	0.593222	7458334.479105	5362786.637583	0.177134	0.177220
0.092000	0.578157	0.046780	0.593320	7454425.481695	5363488.488236	0.177152	0.177232
0.093000	0.578157	0.047373	0.593411	7450831.022073	5364127.274316	0.177169	0.177244
0.094000	0.578157	0.047967	0.593495	7447540.663090	5364704.961474	0.177184	0.177255
0.095000	0.578157	0.048560	0.593573	7444544.098656	5365223.721020	0.177199	0.177265
0.096000	0.578157	0.049154	0.593644	7441831.691351	5365685.440602	0.177212	0.177274
0.097000	0.578157	0.049748	0.593709	7439394.466643	5366091.562561	0.177225	0.177283
0.098000	0.578157	0.050341	0.593768	7437223.759248	5366443.932763	0.177237	0.177291
0.099000	0.578157	0.050935	0.593822	7435311.444980	5366744.051447	0.177248	0.177298
0.100000	0.578157	0.051529	0.593870	7433649.502825	5366993.732125	0.177258	0.177305
0.101000	0.578157	0.052123	0.593913	7432230.039029	5367194.530614	0.177268	0.177311
0.102000	0.578157	0.052717	0.593951	7431045.869764	5367347.645258	0.177277	0.177317
0.103000	0.578157	0.053311	0.593984	7430089.749048	5367454.728318	0.177285	0.177322
0.104000	0.578157	0.053905	0.594012	7429354.962920	5367517.238760	0.177293	0.177327
0.105000	0.578157	0.054499	0.594036	7428835.171034	5367536.014433	0.177300	0.177331
0.106000	0.578157	0.055093	0.594055	7428524.074692	5367512.510640	0.177306	0.177335
0.107000	0.578157	0.055687	0.594071	7428415.902295	5367447.737289	0.177312	0.177338
0.108000	0.578157	0.056281	0.594082	7428505.270360	5367342.750497	0.177317	0.177341
0.109000	0.578157	0.056875	0.594089	7428787.030579	5367198.571246	0.177322	0.177343
0.110000	0.578157	0.057469	0.594093	7429255.960597	5367016.501718	0.177326	0.177345
0.111000	0.578157	0.058063	0.594093	7429906.712728	5366797.442725	0.177329	0.177346
0.112000	0.578157	0.058657	0.594089	7430734.526061	5366542.291732	0.177333	0.177348
0.113000	0.578157	0.059252	0.594081	7431734.990330	5366252.112823	0.177336	0.177348
0.114000	0.578157	0.059846	0.594071	7432904.584701	5365927.517694	0.177338	0.177349
0.115000	0.578157	0.060440	0.594057	7434243.457188	5365568.716429	0.177340	0.177349
0.116000	0.578157	0.061034	0.594040	7435734.676106	5365179.034545	0.177341	0.177349
0.117000	0.578157	0.061628	0.594020	7437377.862304	5364757.763313	0.177343	0.177348
0.118000	0.578157	0.062222	0.593997	7439171.250733	5364305.198788	0.177344	0.177347
0.119000	0.578157	0.062816	0.593971	7441113.032566	5363821.911417	0.177344	0.177346
0.120000	0.578157	0.063410	0.593942	7443207.690741	5363306.819761	0.177344	0.177345
0.121000	0.578157	0.064004	0.593910	7445442.222271	5362764.123341	0.177344	0.177343
0.122000	0.578157	0.064598	0.593876	7447812.747268	5362193.896837	0.177343	0.177341
0.123000	0.578157	0.065191	0.593840	7450316.092288	5361596.406673	0.177343	0.177339
0.124000	0.578157	0.065785	0.593800	7452949.853216	5360971.915557	0.177341	0.177336
0.125000	0.578157	0.066379	0.593759	7455711.943264	5360320.810355	0.177340	0.177333
0.126000	0.578157	0.066973	0.593714	7458607.465361	5359641.092683	0.177338	0.177330
0.127000	0.578157	0.067566	0.593668	7461627.159168	5358937.084585	0.177336	0.177327
0.128000	0.578157	0.068160	0.593619	7464760.083141	5358211.440529	0.177334	0.177324
0.129000	0.578157	0.068754	0.593568	7468008.416273	5357461.167368	0.177332	0.177320
0.130000	0.578157	0.069347	0.593515	7471371.302955	5356686.682883	0.177329	0.177316
0.131000	0.578157	0.069941	0.593459	7474855.640493	5355885.121033	0.177326	0.177312
0.132000	0.578157	0.070534	0.593402	7478452.338469	5355061.893069	0.177323	0.177308
0.133000	0.578157	0.071127	0.593342	7482156.860869	5354217.277001	0.177319	0.177303
0.134000	0.578157	0.071721	0.593281	7485965.623986	5353351.590160	0.177315	0.177298
0.135000	0.578157	0.072314	0.593218	7489875.940444	5352465.089250	0.177311	0.177293
0.136000	0.578157	0.072907	0.593152	7493874.577677	5351563.256591	0.177307	0.177288
0.137000	0.578157	0.073500	0.593085	7497983.130672	5350631.744310	0.177303	0.177283
0.138000	0.578157	0.074093	0.593016	7502182.742037	5349685.796397	0.177298	0.177277
0.139000	0.578157	0.074686	0.592945	7506479.210226	5348717.753978	0.177293	0.177272
0.140000	0.578157	0.075279	0.592872	7510874.024588	5347728.177563	0.177288	0.177266
0.141000	0.578157	0.075872	0.592798	7515366.265672	5346718.405142	0.177283	0.177260
0.142000	0.578157	0.076465	0.592721	7519953.364576	5345689.529930	0.177278	0.177253
0.143000	0.578157	0.077057	0.592643	7524632.140646	5344642.393928	0.177272	0.177247
0.144000	0.578157	0.077650	0.592564	7529399.542987	5343577.699791	0.177267	0.177241
0.145000	0.578157	0.078243	0.592483	7534253.213451	5342495.114471	0.177261	0.177234
0.146000	0.578157	0.078835	0.592400	7539191.424688	5341395.088977	0.177255	0.177227
0.147000	0.578157	0.079427	0.592316	7544212.667981	5340277.826556	0.177248	0.177220
0.148000	0.578157	0.080020	0.592230	7549315.811711	5339143.376840	0.177242	0.177213
0.149000	0.578157	0.080612	0.592143	7554499.662048	5337992.132634	0.177235	0.177205
0.150000	-0.295309	0.081203	0.587306	6673195.114205	6246499.127890	0.160153	0.083001
0.151000	-0.295309	0.081780	0.564715	4842478.334932	7099247.980043	0.144964	0.076357
0.152000	-0.295309	0.082325	0.521727	3000006.785384	7516668.420721	0.131020	0.068039
0.153000	-0.295309	0.082819	0.463508	1696188.360671	7461099.717862	0.117685	0.057457
0.154000	-0.295309	0.083250	0.398497	1111720.030903	7074303.608849	0.104520	0.045056
0.155000	-0.295309	0.083616	0.334427	1157186.595504	6553719.201394	0.091450	0.032416
0.156000	-0.295309	0.083921	0.276463	1598254.711363	6081458.911868	0.078481	0.019907
0.157000	-0.295309	0.084172	0.226480	2152372.275521	5801997.465110	0.065504	0.006891
0.158000	-0.295309	0.084376	0.183368	2587328.178188	5773044.418631	0.052694	-0.005166
0.159000	-0.295309	0.084540	0.144349	2790552.039303	5974773.706290	0.040297	-0.015696
0.160000	-0.295309	0.084665	0.106563	2775476.536352	6324999.034947	0.028561	-0.024446
0.161000	-0.295309	0.084753	0.068310	2623724.954004	6754307.592544	0.017347	-0.033305
0.162000	-0.295309	0.084802	0.029399	2407803.478823	7297819.725407	0.006378	-0.043166
0.163000	-0.295309	0.084813	-0.001193	2203055.199860	8751161.429129	-0.004435	-0.053270
0.164000	-0.295309	0.084804	-0.022697	2195232.402450	15740701.245834	-0.014878	-0.062044
0.165000	-0.295309	0.084757	-0.074404	3100404.984011	22852161.933715	-0.024974	-0.070577
0.166000	-0.295309	0.084653	-0.131670	5331899.569865	25216712.532374	-0.035704	-0.084166
0.167000	-0.295309	0.084501	-0.168333	8185813.043907	25594397.687628	-0.046682	-0.096266
0.168000	-0.295309	0.084324	-0.182037	10643399.173623	26665577.462671	-0.057165	-0.104511
0.169000	-0.295309	0.084141	-0.182590	12141719.460611	28047279.032905	-0.066208	-0.107056
0.170000	-0.295309	0.083960	-0.179110	12654522.093153	29038754.202465	-0.073622	-0.107106
0.171000	-0.295309	0.083782	-0.177714	12466408.897972	29583703.905882	-0.079568	-0.106421
0.172000	-0.295309	0.083603	-0.181497	11965461.919376	29808689.595200	-0.084363	-0.106025
0.173000	-0.295309	0.083417	-0.190594	11482838.122003	29828825.145134	-0.088407	-0.106673
0.174000	-0.295309	0.083221	-0.203117	11204674.261567	29736773.092974	-0.092028	-0.108384
0.175000	-0.295309	0.083011	-0.216543	11166526.826327	29608000.575677	-0.095438	-0.110840
0.176000	-0.295309	0.082788	-0.228825	11304155.035821	29496110.400253	-0.098715	-0.113514
0.177000	-0.295309	0.082554	-0.238917	11518825.533361	29426853.186888	-0.101845	-0.115984
0.178000	-0.295309	0.082311	-0.246717	11726461.048634	29400714.402990	-0.104776	-0.118014
0.179000	-0.295309	0.082061	-0.252719	11879974.932586	29403723.606246	-0.107460	-0.119584
0.180000	-0.295309	0.081806	-0.257600	11969037.725511	29418934.029828	-0.109876	-0.120793
0.181000	-0.295309	0.081546	-0.261945	12007563.298586	29433621.818492	-0.112034	-0.121777
0.182000	-0.295309	0.081282	-0.266104	12018547.655140	29441410.437522	-0.113958	-0.122653
0.183000	-0.295309	0.081014	-0.270203	12022568.314340	29441260.176285	-0.115686	-0.123491
0.184000	-0.295309	0.080742	-0.274210	12032185.811591	29435271.019060	-0.117250	-0.124317
0.185000	-0.295309	0.080466	-0.278030	12051492.113042	29426514.278739	-0.118677	-0.125124
0.186000	-0.295309	0.080186	-0.281570	12078786.547360	29417622.129533	-0.119985	-0.125893
0.187000	-0.295309	0.079903	-0.284780	12109654.776513	29410279.290551	-0.121188	-0.126624
0.188000	-0.295309	0.079616	-0.287659	12139527.934328	29405122.606862	-0.122300	-0.127321
0.189000	-0.295309	0.079327	-0.290243	12165532.272331	29401745.755967	-0.123323	-0.127948
0.190000	-0.295309	0.079036	-0.292579	12186855.459258	29399420.880256	-0.124264	-0.128512
0.191000	-0.295309	0.078742	-0.294715	12204087.527174	29397509.611791	-0.125126	-0.129022
0.192000	-0.295309	0.078446	-0.296686	12218435.141380	29395609.277425	-0.125917	-0.129489
0.193000	-0.295309	0.078149	-0.298512	12231069.646073	29393567.755992	-0.126642	-0.129920
0.194000	-0.295309	0.077849	-0.300207	12242809.139966	29391406.489565	-0.127308	-0.130318
0.195000	-0.295309	0.077548	-0.301776	12254054.393648	29389225.766227	-0.127920	-0.130688
0.196000	-0.295309	0.077246	-0.303224	12264879.247157	29387135.746898	-0.128484	-0.131029
0.197000	-0.295309	0.076942	-0.304557	12275183.767638	29385211.070057	-0.129002	-0.131345
0.198000	-0.295309	0.076637	-0.305783	12284810.936497	29383498.162027	-0.129480	-0.131638
0.199000	-0.295309	0.076331	-0.306909	12293631.683199	29382000.106672	-0.129920	-0.131911
0.200000	-0.295309	0.076023	-0.307944	12301613.375295	29380673.430973	-0.130326	-0.132161
0.201000	-0.295309	0.075715	-0.308898	12308819.607964	29379470.755873	-0.130700	-0.132391
0.202000	-0.295309	0.075405	-0.309778	12315358.138124	29378361.172346	-0.131045	-0.132604
0.203000	-0.295309	0.075095	-0.310590	12321331.802727	29377320.837095	-0.131363	-0.132799
0.204000	-0.295309	0.074784	-0.311340	12326841.598956	29376342.319364	-0.131656	-0.132980
0.205000	-0.295309	0.074472	-0.312032	12331947.759586	29375426.240775	-0.131926	-0.133147
0.206000	-0.295309	0.074160	-0.312671	12336687.337303	29374573.911289	-0.132175	-0.133301
0.207000	-0.295309	0.073847	-0.313261	12341082.592787	29373786.255348	-0.132405	-0.133443
0.208000	-0.295309	0.073534	-0.313805	12345149.300987	29373061.520393	-0.132617	-0.133574
0.209000	-0.295309	0.073220	-0.314306	12348903.208902	29372395.748484	-0.132812	-0.133695
0.210000	-0.295309	0.072905	-0.314768	12352360.956219	29371784.355234	-0.132992	-0.133807
0.211000	-0.295309	0.072590	-0.315195	12355544.671989	29371220.864705	-0.133158	-0.133909
0.212000	-0.295309	0.072275	-0.315588	12358476.712763	29370701.476091	-0.133312	-0.134004
0.213000	-0.295309	0.071959	-0.315951	12361178.457724	29370222.026601	-0.133453	-0.134092
0.214000	-0.295309	0.071643	-0.316285	12363669.511736	29369779.177252	-0.133583	-0.134172
0.215000	-0.295309	0.071326	-0.316594	12365966.394138	29369370.580569	-0.133703	-0.134247
0.216000	-0.295309	0.071010	-0.316879	12368084.962894	29368993.037409	-0.133814	-0.134315
0.217000	-0.295309	0.070693	-0.317142	12370040.453444	29368643.217514	-0.133916	-0.134379
0.218000	-0.295309	0.070375	-0.317384	12371845.327780	29368321.026057	-0.134011	-0.134437
0.219000	-0.295309	0.070058	-0.317608	12373510.840576	29368023.802477	-0.134098	-0.134491
0.220000	-0.295309	0.069740	-0.317814	12375047.426731	29367749.680062	-0.134178	-0.134541
0.221000	-0.295309	0.069422	-0.318004	12376464.866394	29367496.785136	-0.134252	-0.134586
0.222000	-0.295309	0.069104	-0.318180	12377770.487323	29367264.875063	-0.134320	-0.134629
0.223000	-0.295309	0.068786	-0.318342	12378974.234484	29367050.114082	-0.134383	-0.134668
0.224000	-0.295309	0.068467	-0.318491	12380085.079701	29366850.150398	-0.134441	-0.134704
0.225000	-0.295309	0.068149	-0.318629	12381112.211915	29366665.900558	-0.134494	-0.134737
0.226000	-0.295309	0.067830	-0.318756	12382056.764442	29366497.214659	-0.134544	-0.134768
0.227000	-0.295309	0.067511	-0.318873	12382929.269174	29366340.756408	-0.134589	-0.134796
0.228000	-0.295309	0.067192	-0.318981	12383734.781876	29366196.523564	-0.134631	-0.134822
0.229000	-0.295309	0.066873	-0.319081	12384478.073179	29366063.556194	-0.134670	-0.134846
0.230000	-0.295309	0.066554	-0.319173	12385163.374174	29365941.283823	-0.134706	-0.134868
0.231000	-0.295309	0.066235	-0.319258	12385794.384880	29365829.171995	-0.134739	-0.134889
0.232000	-0.295309	0.065916	-0.319336	12386376.102947	29365725.261771	-0.134769	-0.134907
0.233000	-0.295309	0.065596	-0.319408	12386912.886260	29365628.058511	-0.134797	-0.134925
0.234000	-0.295309	0.065277	-0.319475	12387408.351038	29365539.172502	-0.134823	-0.134941
0.235000	-0.295309	0.064957	-0.319536	12387872.434210	29365448.793034	-0.134847	-0.134956
0.236000	-0.295309	0.064638	-0.319592	12388302.288408	29365376.840945	-0.134869	-0.134969
0.237000	-0.295309	0.064318	-0.319644	12388693.742703	29365304.541511	-0.134889	-0.134982
0.238000	-0.295309	0.063998	-0.319692	12389057.745710	29365238.653631	-0.134907	-0.134993
0.239000	-0.295309	0.063679	-0.319736	12389393.130206	29365178.661106	-0.134924	-0.135003
0.240000	-0.295309	0.063359	-0.319776	12389701.878355	29365123.825891	-0.134940	-0.135013
0.241000	-0.295309	0.063039	-0.319814	12389985.770847	29365073.450293	-0.134954	-0.135022
0.242000	-0.295309	0.062719	-0.319848	12390246.929921	29365027.021775	-0.134968	-0.135030
0.243000	-0.295309	0.062399	-0.319880	12390487.739494	29364983.894895	-0.134980	-0.135037
0.244000	-0.295309	0.062080	-0.319909	12390709.867822	29364944.102821	-0.134991	-0.135044
0.245000	-0.295309	0.061760	-0.319936	12390913.562017	29364907.749805	-0.135002	-0.135051
0.246000	-0.295309	0.061440	-0.319960	12391101.549364	29364874.322825	-0.135011	-0.135056
0.247000	-0.295309	0.061120	-0.319983	12391274.541039	29364843.756227	-0.135020	-0.135062
0.248000	-0.295309	0.060800	-0.320004	12391433.555394	29364815.641054	-0.135028	-0.135067
0.249000	-0.295309	0.060480	-0.320024	12391579.274055	29364789.671845	-0.135036	-0.135071
0.250000	-0.295309	0.060160	-0.320042	12391714.029653	29364765.397437	-0.135043	-0.135076
0.251000	-0.295309	0.059840	-0.320058	12391838.757866	29364742.888006	-0.135049	-0.135080
0.252000	-0.295309	0.059520	-0.320074	12391954.239364	29364722.024092	-0.135055	-0.135083
0.253000	-0.295309	0.059199	-0.320088	12392061.067743	29364702.759474	-0.135061	-0.135087
0.254000	-0.295309	0.058879	-0.320101	12392159.824618	29364684.959156	-0.135066	-0.135090
0.255000	-0.295309	0.058559	-0.320113	12392250.789170	29364668.721185	-0.135070	-0.135092
